Meetings_Scheduled,Meetings_Attended,Attendance,Punctuality,Sprint_Completion,Task_Quality,On_Time_Delivery,Communication,Tasks_Assigned,Tasks_Completed,Performance
20,12,60,1,64,79,68,6,9,6,Medium
48,44,91,1,99,88,81,6,12,11,High
38,24,63,1,84,89,71,4,14,11,Medium
37,36,97,1,80,79,71,7,12,11,High
37,22,59,1,57,58,85,8,12,8,Medium
43,33,76,1,80,61,80,4,10,7,Medium
35,29,82,1,59,88,80,6,8,5,Medium
22,15,68,1,61,77,89,4,9,8,Medium
26,17,65,1,69,75,74,7,8,5,Medium
38,31,81,1,64,84,57,8,8,6,Medium
46,44,95,1,77,85,81,7,14,13,High
31,23,74,0,65,57,76,5,13,10,Medium
34,24,70,1,73,75,65,4,11,7,Medium
45,31,68,1,74,61,81,6,8,7,Medium
47,29,61,0,58,61,64,8,12,10,Medium
35,24,68,1,60,61,68,4,13,10,Medium
29,27,93,1,96,92,80,7,14,13,High
44,38,86,1,75,92,88,9,8,7,High
20,9,45,1,49,54,63,5,8,4,Low
22,21,95,1,87,86,89,7,14,13,High
28,18,64,1,74,70,71,7,14,12,Medium
44,23,52,1,68,46,50,2,9,5,Low
39,33,84,1,77,76,94,9,14,13,High
26,25,96,1,89,94,70,8,13,12,High
36,16,44,0,74,56,41,4,8,4,Low
43,26,60,1,64,69,55,4,10,4,Low
20,17,85,1,93,89,72,8,12,11,High
28,23,82,1,61,74,68,8,8,6,Medium
26,22,84,1,90,88,82,6,11,10,High
30,14,46,1,63,65,67,1,11,4,Low
41,33,80,1,87,81,76,4,8,6,Medium
22,16,72,1,76,86,66,8,10,6,Medium
25,21,84,0,85,80,78,7,10,9,High
49,27,55,1,69,65,71,6,9,5,Low
33,27,81,0,57,70,74,4,14,11,Medium
23,21,91,0,93,99,93,7,9,8,High
32,29,90,1,81,87,92,8,10,9,High
49,42,85,1,80,88,89,6,8,7,High
32,21,65,1,89,79,86,4,8,6,Medium
26,10,38,1,51,58,47,2,10,5,Low
33,19,57,1,40,59,67,5,12,5,Low
37,35,94,1,94,86,95,7,10,9,High
41,32,78,1,64,82,74,4,11,9,Medium
24,15,62,1,72,59,63,7,12,9,Medium
48,42,87,0,87,99,82,8,11,10,High
23,17,73,1,85,67,52,6,13,8,Medium
47,41,87,1,75,81,95,7,13,12,High
42,28,66,0,57,59,50,8,9,6,Medium
27,26,96,0,84,78,73,9,9,8,High
26,15,57,1,59,66,46,3,10,6,Low
27,18,66,1,57,72,81,8,10,7,Medium
29,21,72,0,59,68,86,4,8,6,Medium
45,23,51,1,47,47,69,4,14,8,Low
44,27,61,0,63,77,56,8,12,9,Medium
31,17,54,1,65,74,53,5,8,4,Low
34,26,76,0,80,74,68,6,11,7,Medium
33,21,63,1,74,70,83,4,13,8,Medium
26,20,76,1,67,86,52,7,12,10,Medium
48,45,93,1,87,85,79,9,12,11,High
43,26,60,1,88,73,62,6,8,6,Medium
36,21,58,1,41,62,66,2,13,6,Low
27,15,55,1,50,56,62,6,8,4,Low
43,38,88,1,91,82,72,8,13,11,High
38,30,78,1,62,74,67,7,10,7,Medium
43,32,74,1,66,55,85,4,11,7,Medium
21,8,38,1,46,55,41,6,8,5,Low
31,18,58,0,60,60,43,4,12,5,Low
38,37,97,1,97,96,70,6,12,11,High
40,25,62,1,84,69,82,5,10,6,Medium
37,28,75,0,61,86,64,8,8,6,Medium
46,40,86,1,96,89,87,6,10,9,High
45,39,86,1,87,79,98,7,13,12,High
38,19,50,1,45,73,62,5,11,5,Low
34,19,55,1,43,69,51,5,14,8,Low
23,17,73,0,80,84,69,5,11,8,Medium
44,35,79,1,86,68,83,8,11,8,Medium
36,31,86,1,97,97,95,9,14,13,High
44,17,38,1,60,56,69,1,8,4,Low
41,37,90,1,93,77,97,8,14,12,Low
23,19,82,0,65,56,54,5,12,10,Medium
24,10,41,0,57,50,72,6,11,6,Low
39,16,41,1,40,73,56,1,9,4,Low
21,9,42,1,63,70,48,6,12,4,Low
24,23,95,1,89,88,77,6,9,8,High
49,42,85,1,97,77,86,6,10,9,High
49,41,83,1,84,83,89,9,10,9,High
25,18,72,0,87,63,57,8,14,11,Medium
49,27,55,1,60,45,40,5,12,6,Low
31,19,61,0,70,74,89,4,9,5,Medium
26,16,61,0,86,70,58,7,11,8,Medium
25,22,88,0,93,93,81,6,10,9,High
34,33,97,0,90,97,78,8,14,13,High
39,29,74,0,72,76,68,7,10,8,Medium
21,10,47,1,73,65,61,3,14,6,High
44,28,63,1,70,69,71,7,13,9,Medium
30,15,50,1,47,55,47,6,9,3,Low
35,31,88,1,88,78,81,6,13,12,High
47,40,85,1,77,75,97,9,10,9,High
27,23,85,0,90,98,94,8,12,10,High
24,13,54,0,73,63,52,5,12,7,Low
33,19,57,1,55,72,43,6,8,3,Low
32,26,81,1,74,55,63,6,10,6,Medium
48,38,79,1,71,87,75,7,14,9,Medium
45,28,62,0,73,74,85,6,8,5,Medium
21,11,52,1,57,58,71,5,8,4,Low
44,24,54,0,46,66,63,4,11,6,Low
30,20,66,1,63,62,61,8,10,6,Medium
39,31,79,0,83,81,55,5,14,12,Medium
31,18,58,0,66,56,74,3,12,7,Low
25,16,64,1,55,56,73,5,13,11,Medium
39,23,58,1,48,58,62,2,14,7,Low
47,29,61,1,82,78,74,7,9,8,Medium
24,16,66,1,76,82,83,6,11,8,Medium
40,38,95,0,82,87,76,6,11,10,High
42,34,80,1,76,89,76,7,8,5,Medium
37,22,59,0,51,54,43,1,14,6,Low
29,21,72,0,71,56,66,6,11,8,Medium
31,21,67,1,77,66,59,4,9,7,Medium
46,32,69,1,63,84,81,7,13,9,Medium
34,30,88,0,81,84,96,8,13,11,High
29,14,48,0,40,54,63,4,9,5,Low
41,26,63,1,56,64,67,4,10,7,Medium
34,26,76,1,75,77,61,4,10,8,Medium
34,19,55,0,58,51,65,2,12,7,Low
39,17,43,1,47,67,72,3,13,6,Low
46,45,97,1,90,95,82,6,9,8,High
34,13,38,1,62,53,66,2,13,7,Low
24,18,75,1,59,83,76,5,13,9,Medium
38,26,68,1,76,84,61,8,14,11,Medium
38,18,47,0,45,57,50,3,8,3,Low
23,15,65,0,72,63,53,8,10,8,Medium
44,34,77,1,56,86,57,8,14,11,Medium
30,23,76,1,69,55,82,4,8,6,Medium
37,23,62,0,63,50,58,4,10,5,Low
42,29,69,1,60,69,63,6,8,5,Medium
25,19,76,1,88,67,78,7,11,8,Medium
30,18,60,1,52,62,60,3,10,5,Low
43,41,95,1,79,90,83,9,10,9,High
40,26,65,1,65,81,84,8,10,8,Low
28,23,82,1,55,59,64,4,10,8,Medium
23,11,47,1,56,55,44,4,12,5,Low
37,15,40,1,68,54,42,4,9,5,Low
28,16,57,1,64,71,62,2,10,5,Low
49,40,81,1,59,77,89,5,11,8,Medium
35,32,91,1,82,79,74,7,13,12,High
42,34,80,0,68,60,89,5,13,8,Medium
25,14,56,0,48,51,62,4,11,6,High
42,24,57,1,54,53,64,3,8,3,Low
32,24,75,0,56,79,60,6,9,6,Medium
21,14,66,1,64,67,60,4,12,9,Medium
44,40,90,1,99,88,97,9,8,7,High
20,9,45,1,51,57,72,3,8,3,Low
20,19,95,1,94,95,99,7,13,11,High
37,25,67,1,76,86,66,7,13,10,Low
48,28,58,0,64,73,43,2,12,6,Low
37,15,40,1,44,60,51,1,10,6,Low
35,30,85,1,96,99,80,7,11,10,High
25,22,88,0,75,89,83,9,9,8,High
22,18,81,1,73,65,52,6,9,6,Medium
42,26,61,0,74,65,46,2,10,6,Low
39,15,38,1,52,56,60,6,12,7,Low
35,21,60,1,81,55,66,7,12,7,Medium
34,30,88,0,97,79,75,6,14,12,High
38,30,78,1,80,63,63,8,11,7,Medium
32,24,75,1,84,88,79,5,11,8,Medium
32,26,81,1,85,65,62,8,14,10,Medium
46,35,76,0,85,72,56,7,11,8,Medium
33,31,93,1,95,92,97,7,13,11,High
22,19,86,1,90,79,95,8,9,8,High
41,27,65,0,67,79,69,4,11,9,Medium
42,18,42,1,41,68,50,1,12,5,Low
21,17,80,0,62,70,86,5,10,7,Medium
34,20,58,1,65,66,63,1,12,7,Low
46,45,97,0,89,91,77,6,10,9,High
49,23,46,1,48,69,45,6,12,7,Low
20,19,95,1,79,84,98,7,11,10,High
24,21,87,1,77,99,99,8,10,9,High
35,27,77,1,77,74,85,5,14,11,Medium
46,38,82,1,62,77,83,7,10,6,Medium
46,28,60,1,89,67,60,4,10,7,Medium
41,30,73,1,87,80,75,4,10,6,Medium
46,27,58,0,67,80,71,7,11,8,Medium
44,37,84,1,98,96,74,8,12,11,High
30,26,86,1,76,75,84,9,11,10,High
22,11,50,1,61,46,55,3,11,5,Low
35,30,85,1,99,82,96,7,11,9,Medium
46,40,86,1,78,81,92,8,11,10,High
38,15,39,0,58,52,60,5,11,6,Low
26,20,76,1,62,60,83,7,14,9,Medium
41,23,56,0,43,74,58,6,8,3,Low
43,42,97,1,93,84,85,9,12,11,High
39,32,82,1,86,61,64,7,9,6,Medium
39,16,41,1,60,60,55,5,14,8,Low
42,31,73,1,88,89,62,6,9,6,Medium
48,28,58,0,68,55,57,7,14,10,Medium
30,22,73,0,80,58,78,6,14,11,Medium
43,28,65,1,73,85,83,4,10,6,Medium
26,14,53,1,54,58,61,1,8,4,Medium
35,22,62,1,89,60,83,6,12,10,Medium
23,14,60,1,53,69,53,6,14,6,Low
25,14,56,1,56,54,59,3,8,4,Low
25,16,64,0,69,76,68,4,12,8,Medium
34,31,91,1,99,89,98,7,9,8,High
22,14,63,0,57,79,81,5,14,10,Medium
21,13,61,0,78,88,63,8,8,5,Medium
35,16,45,1,73,68,62,5,11,7,Low
20,8,40,0,43,46,69,4,13,7,Low
46,22,47,0,71,74,51,2,14,5,Low
27,11,40,1,63,73,73,1,11,4,Low
40,22,55,1,55,61,64,1,8,4,Low
29,20,68,1,56,81,62,8,11,8,High
49,32,65,1,76,74,79,4,12,10,Medium
46,29,63,1,86,67,63,7,13,11,Medium
45,41,91,1,95,83,96,7,12,11,High
25,11,44,1,44,55,46,5,12,6,Low
25,13,52,1,64,68,57,2,14,6,Low
20,12,60,1,62,56,40,2,11,6,Low
40,35,87,1,77,87,78,8,8,7,High
45,38,84,0,79,83,70,8,10,7,Medium
47,45,95,0,91,76,82,6,8,7,High
26,20,76,0,60,82,68,8,13,8,Medium
33,21,63,0,68,70,73,2,11,5,Low
29,25,86,1,76,85,70,9,11,10,High
42,27,64,1,82,75,51,5,9,7,Medium
43,19,44,0,70,47,69,2,14,5,Low
32,14,43,1,57,71,70,5,12,6,Low
22,8,36,0,52,54,74,2,10,4,High
21,20,95,1,85,76,86,7,13,11,High
38,27,71,0,87,85,61,4,13,10,Medium
38,22,57,1,55,46,54,6,9,5,Low
49,45,91,0,84,88,99,6,13,12,Medium
30,21,70,1,83,61,54,7,14,12,Medium
22,20,90,1,89,91,84,9,8,7,High
33,29,87,0,82,80,74,9,8,7,High
26,17,65,0,89,78,74,6,14,11,Medium
38,24,63,1,46,65,66,6,13,5,Medium
32,30,93,1,94,85,78,7,12,10,High
43,33,76,0,87,74,55,6,12,8,Medium
47,25,53,1,42,57,64,6,11,6,Low
36,30,83,1,70,66,61,8,11,8,Medium
41,40,97,1,77,81,89,9,14,13,High
39,28,71,1,58,74,69,8,9,6,Medium
42,33,78,1,56,86,87,8,9,8,Medium
20,12,60,1,58,60,53,7,13,11,Medium
27,26,96,1,86,93,97,9,10,9,High
46,37,80,0,55,64,80,4,13,10,Medium
37,31,83,0,82,82,82,6,10,9,High
32,30,93,1,77,76,74,7,9,8,High
46,39,84,1,97,85,80,8,11,10,High
28,18,64,0,71,59,62,7,9,7,Medium
48,23,47,1,65,56,49,4,14,7,Low
35,19,54,1,60,61,42,3,14,7,Low
48,46,95,1,95,97,73,6,9,8,High
43,33,76,0,74,67,86,7,10,8,High
25,11,44,1,74,66,46,2,13,7,Low
45,29,64,0,73,63,53,4,9,7,Medium
47,25,53,1,72,71,42,3,11,6,Low
44,22,50,0,72,51,43,3,14,5,Low
23,20,86,1,80,95,99,7,14,13,High
36,23,63,1,75,89,50,6,9,7,Medium
49,41,83,0,86,82,75,7,9,8,High
42,39,92,1,83,88,70,6,11,10,High
26,16,61,1,64,50,46,1,9,4,Low
42,40,95,1,96,98,77,9,13,12,High
29,23,79,0,77,55,80,6,9,7,Medium
41,27,65,0,66,85,62,4,10,7,Medium
47,44,93,1,80,90,94,6,13,12,High
23,21,91,1,75,88,72,8,9,8,High
31,15,48,1,52,67,44,6,14,7,Medium
27,16,59,1,56,78,59,7,12,9,Medium
46,28,60,0,55,49,47,2,10,5,Low
46,36,78,1,76,68,75,5,8,6,Medium
26,22,84,1,80,85,73,9,13,12,High
46,44,95,1,93,86,89,9,11,10,High
46,45,97,1,90,82,89,8,9,8,High
45,42,93,1,78,88,79,9,12,11,High
36,24,66,1,60,72,54,7,8,5,Medium
21,13,61,1,53,68,43,2,12,5,Low
23,16,69,1,60,68,87,8,11,9,Medium
22,13,59,1,76,59,64,4,12,9,Medium
20,12,60,1,50,62,48,1,9,4,Medium
25,22,88,1,89,99,88,6,13,12,High
31,30,96,1,81,79,86,9,13,11,High
22,11,50,1,42,71,59,2,14,8,Low
33,21,63,0,81,80,89,7,11,7,Medium
45,42,93,0,79,99,83,7,8,7,High
29,19,65,0,64,73,81,4,8,5,Medium
35,34,97,1,91,77,79,8,12,11,High
41,31,75,1,83,75,69,8,13,10,Medium
32,17,53,1,41,54,53,3,9,4,Low
47,29,61,1,66,71,80,4,11,9,Medium
28,26,92,0,99,79,80,9,10,9,High
34,29,85,1,96,83,70,8,9,8,High
41,31,75,0,68,79,87,7,11,7,Medium
49,36,73,1,68,88,78,7,12,8,Medium
25,18,72,0,59,65,77,6,9,7,Medium
21,19,90,1,84,93,96,6,11,10,Low
44,30,68,1,89,56,74,4,8,5,Medium
30,23,76,1,58,59,73,6,8,7,Medium
29,14,48,1,63,52,57,6,10,5,Low
34,32,94,1,91,81,98,7,13,12,High
34,22,64,1,80,84,66,6,8,7,Medium
42,30,71,1,67,57,83,4,14,10,Medium
43,26,60,1,76,80,72,6,11,7,Medium
25,18,72,1,80,65,63,8,9,6,Medium
46,44,95,0,92,86,81,7,12,11,High
41,39,95,1,90,77,80,6,9,8,Medium
37,35,94,0,99,77,73,7,8,7,High
43,41,95,1,86,89,74,9,12,11,High
36,31,86,1,93,96,81,7,9,8,High
23,20,86,0,99,86,97,9,14,12,High
48,24,50,1,41,60,48,5,10,5,High
39,30,76,0,78,72,71,5,13,11,Medium
39,16,41,1,45,66,62,5,8,4,Low
33,20,60,1,81,78,73,6,13,10,Medium
38,18,47,1,61,59,52,1,10,4,Low
41,37,90,0,92,93,99,7,12,11,High
27,24,88,0,89,76,88,8,9,8,Low
22,21,95,1,96,95,76,9,13,12,High
21,19,90,1,75,79,91,8,11,10,High
23,15,65,1,70,58,78,4,8,5,Medium
33,19,57,1,64,69,66,5,12,10,Medium
40,34,85,0,97,78,95,8,9,8,High
38,27,71,1,70,56,71,8,12,8,Medium
46,35,76,1,63,64,60,8,11,9,Medium
30,12,40,1,58,59,58,6,8,4,Low
20,16,80,0,81,56,50,6,13,9,Medium
24,15,62,1,73,68,57,4,8,5,Medium
32,18,56,1,50,64,40,6,11,6,High
25,15,60,1,69,60,72,5,11,5,Low
38,37,97,1,87,87,80,7,11,10,High
48,27,56,0,74,54,55,5,10,6,Low
38,34,89,1,97,89,99,9,12,11,High
22,13,59,1,71,59,72,4,14,7,Low
40,22,55,1,42,48,44,3,12,6,Low
36,27,75,1,60,72,74,7,9,6,Medium
22,19,86,0,97,83,89,6,14,13,High
23,14,60,1,55,75,86,4,14,9,Medium
45,30,66,1,84,60,74,6,12,10,Medium
34,26,76,1,57,65,56,6,12,8,Medium
49,31,63,1,51,57,51,4,9,3,Low
26,10,38,0,54,69,59,5,9,4,Low
34,17,50,1,50,61,54,1,11,4,Low
33,22,66,1,73,69,51,5,12,8,Medium
36,26,72,1,86,61,86,6,13,11,Medium
38,17,44,1,60,51,54,6,10,4,Low
37,34,91,1,97,92,91,8,13,11,High
35,31,88,1,97,90,72,9,13,11,High
49,38,77,1,75,88,55,7,8,5,Medium
25,11,44,1,55,63,54,5,11,5,Low
20,12,60,1,42,65,58,6,12,6,Low
26,13,50,1,43,63,71,6,9,4,Low
34,25,73,1,67,88,84,5,8,6,Medium
30,15,50,1,44,59,55,3,13,6,Low
33,13,39,1,45,73,47,6,13,7,Low
39,23,58,0,69,57,68,2,8,3,Low
49,23,46,1,73,74,54,5,12,5,Low
20,17,85,0,82,85,82,8,8,7,High
45,29,64,1,80,59,80,4,8,6,Medium
24,22,91,1,89,87,92,6,9,8,High
34,25,73,1,89,77,75,7,11,8,High
49,22,44,1,63,63,73,5,12,7,Low
28,23,82,1,84,89,69,7,13,11,Medium
24,16,66,1,60,72,51,8,10,8,Medium
48,29,60,1,73,64,65,5,8,4,Low
40,32,80,1,78,58,68,7,10,7,Medium
20,18,90,1,83,95,97,8,13,12,High
35,21,60,0,42,73,68,3,14,8,Medium
46,23,50,1,73,46,60,3,12,6,Low
40,24,60,1,46,53,51,6,10,4,Low
45,44,97,1,77,78,77,6,8,7,High
30,24,80,1,58,57,88,7,9,6,Medium
48,26,54,1,62,47,61,4,8,3,Low
38,35,92,0,85,79,97,9,10,9,High
24,23,95,1,82,80,84,7,14,13,High
38,23,60,0,88,67,69,8,9,6,Low
22,16,72,1,58,75,56,7,10,7,Medium
25,16,64,0,63,58,60,7,14,9,Medium
47,44,93,1,98,78,84,9,12,11,High
20,16,80,1,88,55,56,7,13,11,Medium
29,25,86,1,96,79,76,7,8,7,High
46,25,54,1,58,45,56,1,13,5,Low
33,21,63,1,84,77,65,7,11,9,Medium
31,15,48,1,53,54,43,2,10,5,High
29,19,65,0,87,89,75,5,9,7,Medium
49,28,57,0,45,46,64,3,11,4,Medium
23,18,78,1,59,59,67,7,14,11,Medium
37,24,64,1,71,87,85,4,9,6,Medium
39,19,48,0,62,59,59,4,14,7,Low
27,26,96,1,83,96,90,7,10,9,High
20,16,80,0,55,87,87,6,11,9,Medium
32,25,78,0,59,74,76,8,14,12,Medium
20,14,70,1,81,77,69,5,10,8,Medium
46,44,95,1,98,79,86,7,8,7,High
33,14,42,1,74,70,48,3,14,6,Low
29,24,82,1,86,88,70,6,14,12,Medium
22,16,72,1,74,57,70,4,11,9,Medium
47,34,72,1,65,85,87,5,11,9,Medium
48,44,91,1,97,93,96,7,11,10,High
20,8,40,1,52,64,59,4,9,4,Low
38,18,47,1,41,69,63,5,10,5,Low
27,20,74,0,60,88,84,6,8,5,Medium
29,23,79,1,75,82,58,7,12,8,Medium
38,32,84,0,91,81,70,6,10,9,High
28,16,57,0,60,71,74,6,11,5,Low
36,24,66,0,77,80,68,6,10,7,Medium
22,13,59,0,58,65,48,4,9,5,Low
34,15,44,1,41,58,52,1,11,4,Low
45,19,42,0,56,74,62,1,12,6,Low
32,26,81,1,65,80,75,5,13,8,Medium
38,29,76,1,72,70,84,5,14,12,Medium
43,32,74,1,59,72,87,4,10,7,Medium
27,19,70,1,66,74,63,8,10,7,Medium
21,18,85,1,95,82,74,9,10,9,Medium
36,17,47,0,52,45,47,3,11,5,Low
31,17,54,0,45,49,48,1,9,4,Low
20,19,95,1,95,84,96,9,11,10,High
35,22,62,0,58,66,60,1,11,6,Low
48,39,81,1,88,87,88,4,10,7,High
35,31,88,1,99,82,81,6,10,9,High
43,39,90,1,92,88,88,6,12,11,High
27,24,88,1,95,91,91,6,11,10,High
38,24,63,0,63,73,77,4,12,9,Medium
26,25,96,0,80,83,72,9,10,9,High
44,39,88,1,82,76,92,8,8,7,High
36,22,61,1,64,59,50,4,10,4,Low
32,27,84,0,95,80,70,7,14,13,High
40,25,62,1,57,63,49,4,13,8,Low
25,15,60,1,66,51,49,1,8,4,Low
24,15,62,0,68,83,77,4,10,7,Medium
35,30,85,0,92,89,74,7,13,12,High
35,24,68,1,74,68,60,8,10,8,Medium
30,25,83,0,86,75,81,8,8,7,High
22,13,59,1,57,76,85,6,9,8,Medium
40,30,75,1,55,79,72,4,8,7,Medium
45,27,60,1,74,83,69,6,14,10,Medium
21,12,57,1,54,57,68,3,9,4,Low
31,20,64,1,70,73,63,4,8,4,Low
37,22,59,1,69,71,84,8,11,8,Medium
47,25,53,0,60,66,60,1,9,3,Low
48,27,56,0,48,60,44,4,12,6,Low
25,11,44,1,49,64,62,3,12,7,Low
37,17,45,0,59,52,59,2,10,4,Low
42,24,57,0,72,55,41,3,12,6,Medium
39,34,87,1,83,83,86,7,9,8,High
31,17,54,0,58,53,50,5,9,5,Low
36,25,69,1,73,62,86,4,12,8,Medium
26,17,65,1,62,70,84,6,9,7,Medium
32,24,75,1,60,65,65,4,14,10,Low
24,13,54,1,52,57,53,3,9,5,Low
47,41,87,1,84,85,98,8,11,10,High
22,19,86,1,85,84,83,6,9,8,High
43,18,41,1,50,67,57,1,10,6,Low
33,31,93,0,80,93,93,9,9,8,High
38,15,39,1,54,70,68,2,9,3,Low
34,20,58,1,48,49,61,4,8,5,Low
25,13,52,1,52,52,72,5,13,7,Low
23,10,43,1,51,66,41,5,14,8,Low
49,40,81,1,88,71,71,7,10,7,Medium
31,13,41,1,73,56,70,3,9,4,High
25,10,40,1,65,49,43,6,11,6,Low
30,23,76,1,75,88,54,5,10,8,Medium
25,24,96,1,77,76,83,7,11,10,High
29,20,68,1,70,74,88,5,13,8,Medium
43,37,86,1,93,99,99,7,11,10,High
32,31,96,1,93,97,87,7,12,10,Medium
47,28,59,1,73,74,51,3,12,7,Medium
44,43,97,0,97,95,90,9,11,10,High
21,18,85,1,76,88,74,6,13,11,High
36,35,97,0,76,83,94,9,9,8,High
34,32,94,0,89,93,75,7,12,11,High
49,25,51,1,59,73,65,5,10,5,Low
27,15,55,0,41,68,59,3,8,4,Low
29,20,68,1,56,73,83,4,9,5,Medium
20,18,90,0,76,81,76,6,11,9,High
43,27,62,1,65,83,55,6,13,11,Medium
39,30,76,1,62,88,59,8,10,7,Medium
33,23,69,1,74,86,73,7,12,9,Medium
26,23,88,1,80,92,80,7,14,13,High
43,20,46,0,58,51,61,6,8,3,Low
23,22,95,0,90,78,71,9,14,13,High
41,23,56,1,42,59,70,2,9,3,Low
21,8,38,0,58,71,73,5,12,5,Low
47,33,70,0,73,57,88,8,13,10,Medium
32,14,43,0,47,51,67,2,12,5,Medium
25,21,84,1,97,94,98,9,13,12,High
28,22,78,1,69,78,76,7,12,9,Medium
41,19,46,0,71,57,40,6,13,8,Low
26,25,96,1,77,81,84,8,12,11,High
37,25,67,0,57,79,65,8,9,6,Medium
44,34,77,1,77,82,65,5,10,8,Low
45,42,93,1,87,80,83,7,9,8,High
40,29,72,0,59,89,64,4,8,6,Medium
24,20,83,1,78,92,98,7,13,12,High
31,14,45,0,59,49,58,2,8,4,Low
26,15,57,1,61,64,70,2,8,4,Low
35,20,57,1,72,61,51,2,9,4,Low
45,31,68,0,87,78,82,8,12,8,Medium
27,21,77,1,62,77,58,7,10,7,Medium
32,16,50,1,73,54,64,1,8,3,Low
21,13,61,1,63,72,67,1,12,7,Low
21,17,80,1,81,87,72,4,8,6,Medium
24,10,41,1,52,67,61,1,8,4,Low
42,29,69,1,69,71,66,4,8,6,Medium
44,26,59,0,68,68,42,4,8,4,Low
22,11,50,1,70,69,40,4,12,5,Low
46,28,60,1,58,70,63,2,11,5,High
23,19,82,1,72,81,69,8,10,7,Medium
37,29,78,1,74,79,60,4,8,6,Medium
24,15,62,0,69,85,69,4,8,6,Medium
43,36,83,1,90,78,94,8,10,9,Low
20,14,70,0,63,80,50,4,8,6,Medium
37,22,59,0,43,66,72,1,10,6,Low
29,28,96,1,77,75,85,8,10,9,High
26,13,50,1,61,49,62,4,8,4,Low
38,26,68,0,63,56,61,8,10,7,Medium
45,24,53,1,58,53,56,1,8,4,Low
47,37,78,1,85,73,68,5,12,10,Medium
48,34,70,1,66,87,80,4,9,6,Medium
42,37,88,0,88,86,83,8,9,8,Low
42,39,92,0,90,95,86,8,12,11,High
44,23,52,1,63,49,41,5,10,4,Low
30,28,93,1,84,76,88,6,10,9,High
22,9,40,1,53,49,49,6,9,3,Low
27,11,40,1,61,56,65,3,13,8,Low
25,12,48,0,69,68,68,6,10,5,Low
39,24,61,1,57,45,68,4,14,8,High
42,29,69,1,82,89,80,4,10,6,Medium
24,20,83,0,67,86,67,7,11,8,High
37,27,72,1,88,59,69,7,10,8,Medium
37,35,94,1,90,96,73,9,13,12,High
47,45,95,1,99,96,85,7,8,7,High
42,18,42,0,70,73,65,6,9,5,Low
43,29,67,1,66,80,71,8,12,8,Medium
45,43,95,1,85,84,77,7,14,13,High
32,29,90,1,91,96,99,8,10,9,High
47,42,89,1,80,88,76,9,11,10,High
46,42,91,1,99,80,81,8,8,7,High
22,10,45,1,70,63,71,4,12,5,Medium
41,38,92,0,80,83,95,9,11,10,High
39,21,53,0,42,69,57,2,10,5,Low
44,42,95,1,85,78,93,8,9,8,High
47,21,44,1,60,63,65,1,10,6,Low
49,22,44,1,52,74,58,3,11,7,Low
23,19,82,1,65,78,65,8,14,11,Medium
24,18,75,1,77,89,79,6,14,10,Medium
39,35,89,1,85,86,96,7,9,8,High
46,39,84,1,88,87,98,7,12,11,High
30,19,63,1,43,53,45,6,12,7,Low
30,19,63,1,64,86,79,5,9,8,High
42,38,90,0,79,93,74,6,10,9,High
25,12,48,0,48,50,44,2,12,4,Low
20,13,65,1,82,64,81,8,10,8,Medium
49,30,61,1,71,69,40,4,11,4,Low
27,26,96,1,97,85,73,8,8,7,Medium
28,20,71,1,83,55,75,7,12,7,Medium
25,16,64,1,64,57,69,4,13,9,Medium
27,17,62,1,72,68,61,3,10,4,Low
29,15,51,0,48,50,69,3,10,5,Low
35,31,88,1,82,89,94,8,14,13,High
44,29,65,1,60,62,52,6,9,6,Low
24,10,41,1,42,46,67,5,9,4,Low
30,26,86,1,89,85,88,6,14,12,High
28,24,85,1,85,88,77,9,9,8,High
31,28,90,0,77,79,81,9,11,10,High
34,19,55,0,42,71,66,3,9,4,Medium
49,30,61,1,59,69,65,5,8,4,Low
48,28,58,1,44,74,48,4,11,5,Low
35,25,71,1,89,86,55,8,10,7,Medium
45,43,95,0,85,84,98,6,14,13,High
41,22,53,1,61,52,69,3,10,6,Low
31,22,70,1,84,80,73,4,9,6,Medium
45,34,75,1,81,80,76,4,11,8,Medium
30,19,63,1,87,72,60,4,10,7,Medium
29,23,79,0,74,81,79,6,13,8,Medium
49,44,89,1,84,82,71,7,13,12,High
29,22,75,1,82,82,73,5,12,10,Medium
31,22,70,1,63,74,62,6,9,6,High
29,27,93,1,82,82,73,8,8,7,Low
30,23,76,1,60,89,67,4,12,8,Medium
21,16,76,0,72,86,76,4,10,7,Medium
43,28,65,1,59,65,75,7,13,8,Medium
27,26,96,1,85,97,70,8,11,10,High
31,24,77,1,58,87,80,8,8,6,Medium
49,34,69,1,59,61,80,4,13,10,Medium
41,24,58,0,73,66,58,3,12,6,Low
20,19,95,1,87,98,93,9,10,9,High
45,25,55,1,51,58,53,5,14,8,Low
41,37,90,1,76,77,72,9,13,12,High
28,22,78,1,59,87,83,7,14,12,Medium
27,11,40,0,40,74,74,1,9,4,Low
30,27,90,0,84,78,70,9,10,9,High
21,13,61,1,75,64,65,4,11,7,Medium
38,23,60,0,73,60,61,4,9,8,Medium
41,36,87,0,91,77,82,6,11,10,High
41,26,63,1,45,60,71,2,9,4,Low
21,8,38,1,41,70,61,5,8,4,Low
22,16,72,1,67,71,72,7,10,6,Medium
23,19,82,1,98,89,94,8,9,8,High
47,28,59,1,40,67,56,3,10,6,High
43,31,72,0,76,82,81,7,10,6,Medium
48,19,39,1,45,63,63,1,8,5,Low
