Meetings_Scheduled,Meetings_Attended,Attendance,Punctuality,Sprint_Completion,Task_Quality,On_Time_Delivery,Communication,Tasks_Assigned,Tasks_Completed,Task_Completion_Rate,On_Time_Delivery_Rate,Overall_Quality_Score,Communication_Level,Is_Punctual,Meeting_Attendance_Rate,Performance_Index,Attendance_Consistency
47,34,72,1,87,61,88,4,9,6,0.6666666666666666,0.88,74.0,0.4,1,72.3404255319149,75.66666666666666,0.86
21,15,71,1,62,77,51,8,10,8,0.8,0.51,69.5,0.8,1,71.42857142857143,67.5,0.855
28,26,92,0,77,92,82,7,12,11,0.9166666666666666,0.82,84.5,0.7,0,92.85714285714286,85.66666666666666,0.46
37,32,86,1,93,99,81,9,8,7,0.875,0.81,96.0,0.9,1,86.48648648648648,90.125,0.9299999999999999
38,23,60,1,71,86,73,7,11,8,0.7272727272727273,0.73,78.5,0.7,1,60.526315789473685,75.68181818181817,0.8
48,42,87,1,80,86,73,6,12,10,0.8333333333333334,0.73,83.0,0.6,1,87.5,80.58333333333334,0.935
45,22,48,0,54,58,66,6,10,5,0.5,0.66,56.0,0.6,0,48.888888888888886,57.00000000000001,0.24
26,21,80,1,60,62,72,8,10,7,0.7,0.72,61.0,0.8,1,80.76923076923077,65.99999999999999,0.9
21,17,80,1,93,99,71,9,9,8,0.8888888888888888,0.71,96.0,0.9,1,80.95238095238095,87.97222222222221,0.9
22,15,68,1,79,71,79,8,12,10,0.8333333333333334,0.79,75.0,0.8,1,68.18181818181817,78.08333333333334,0.8400000000000001
40,36,90,1,97,95,70,8,9,8,0.8888888888888888,0.7,96.0,0.8,1,90.0,87.72222222222221,0.95
27,19,70,1,60,89,81,7,10,7,0.7,0.81,74.5,0.7,1,70.37037037037037,75.0,0.85
20,19,95,1,98,87,98,9,9,8,0.8888888888888888,0.98,92.5,0.9,1,95.0,92.97222222222223,0.975
45,27,60,0,40,63,48,3,10,6,0.6,0.48,51.5,0.3,0,60.0,52.75,0.3
33,26,78,1,60,84,79,6,12,9,0.75,0.79,72.0,0.6,1,78.78787878787878,74.5,0.89
39,38,97,1,78,89,84,6,8,7,0.875,0.84,83.5,0.6,1,97.43589743589743,84.625,0.985
26,24,92,1,83,78,76,8,14,13,0.9285714285714286,0.76,80.5,0.8,1,92.3076923076923,82.4642857142857,0.96
21,20,95,0,85,78,84,6,9,8,0.8888888888888888,0.84,81.5,0.6,0,95.23809523809523,83.97222222222221,0.475
42,17,40,1,65,60,46,3,10,5,0.5,0.46,62.5,0.3,1,40.476190476190474,55.25,0.7
23,20,86,1,77,86,88,6,14,13,0.9285714285714286,0.88,81.5,0.6,1,86.95652173913044,85.96428571428572,0.9299999999999999
49,23,46,1,68,58,42,2,10,4,0.4,0.42,63.0,0.2,1,46.93877551020408,52.0,0.73
31,26,83,1,83,79,89,6,8,7,0.875,0.89,81.0,0.6,1,83.87096774193549,84.625,0.915
48,42,87,0,89,91,70,6,13,12,0.9230769230769231,0.7,90.0,0.6,0,87.5,85.57692307692308,0.435
37,31,83,1,92,82,89,8,8,7,0.875,0.89,87.0,0.8,1,83.78378378378379,87.62500000000001,0.915
41,30,73,1,85,61,56,7,10,8,0.8,0.56,73.0,0.7,1,73.17073170731707,70.5,0.865
25,14,56,1,52,64,47,6,14,6,0.42857142857142855,0.47,58.0,0.6,1,56.00000000000001,51.464285714285715,0.78
45,24,53,1,69,56,41,2,13,7,0.5384615384615384,0.41,62.5,0.2,1,53.333333333333336,54.96153846153846,0.765
34,29,85,1,97,89,97,6,12,10,0.8333333333333334,0.97,93.0,0.6,1,85.29411764705883,91.58333333333333,0.925
39,38,97,1,87,94,96,8,11,10,0.9090909090909091,0.96,90.5,0.8,1,97.43589743589743,91.97727272727273,0.985
41,17,41,1,67,50,68,4,8,4,0.5,0.68,58.5,0.4,1,41.46341463414634,58.75,0.705
36,32,88,0,86,85,99,7,14,13,0.9285714285714286,0.99,85.5,0.7,0,88.88888888888889,90.71428571428572,0.44
29,14,48,1,43,68,43,2,10,6,0.6,0.43,55.5,0.2,1,48.275862068965516,53.5,0.74
23,18,78,0,89,60,78,4,8,5,0.625,0.78,74.5,0.4,0,78.26086956521739,72.37500000000001,0.39
36,35,97,0,95,77,91,7,11,10,0.9090909090909091,0.91,86.0,0.7,0,97.22222222222221,88.47727272727272,0.485
40,23,57,1,48,58,66,6,13,5,0.38461538461538464,0.66,53.0,0.6,1,57.49999999999999,52.61538461538462,0.7849999999999999
28,20,71,1,70,72,86,5,13,11,0.8461538461538461,0.86,71.0,0.5,1,71.42857142857143,78.15384615384615,0.855
33,28,84,1,90,92,71,6,11,10,0.9090909090909091,0.71,91.0,0.6,1,84.84848484848484,85.97727272727272,0.9199999999999999
40,33,82,1,73,84,69,4,9,6,0.6666666666666666,0.69,78.5,0.4,1,82.5,73.16666666666666,0.9099999999999999
49,37,75,1,69,57,78,7,11,8,0.7272727272727273,0.78,63.0,0.7,1,75.51020408163265,69.18181818181817,0.875
22,20,90,1,99,89,71,7,11,10,0.9090909090909091,0.71,94.0,0.7,1,90.9090909090909,87.47727272727272,0.95
24,20,83,0,55,71,50,8,9,7,0.7777777777777778,0.5,63.0,0.8,0,83.33333333333334,63.44444444444445,0.415
45,40,88,1,93,88,82,6,10,9,0.9,0.82,90.5,0.6,1,88.88888888888889,88.25,0.94
48,29,60,1,70,62,58,6,12,9,0.75,0.58,66.0,0.6,1,60.416666666666664,66.25,0.8
37,20,54,0,59,57,68,1,10,6,0.6,0.68,58.0,0.1,0,54.054054054054056,61.0,0.27
34,31,91,1,94,99,93,7,10,9,0.9,0.93,96.5,0.7,1,91.17647058823529,94.0,0.9550000000000001
29,22,75,0,83,70,79,7,12,10,0.8333333333333334,0.79,76.5,0.7,0,75.86206896551724,78.83333333333333,0.375
35,17,48,1,70,54,48,3,12,5,0.4166666666666667,0.48,62.0,0.3,1,48.57142857142857,53.41666666666667,0.74
48,36,75,1,74,87,78,6,12,9,0.75,0.78,80.5,0.6,1,75.0,78.49999999999999,0.875
36,24,66,1,66,72,58,5,8,5,0.625,0.58,69.0,0.5,1,66.66666666666666,64.625,0.8300000000000001
39,31,79,1,66,89,82,8,9,6,0.6666666666666666,0.82,77.5,0.8,1,79.48717948717949,75.91666666666667,0.895
24,22,91,1,98,77,91,7,13,11,0.8461538461538461,0.91,87.5,0.7,1,91.66666666666666,87.65384615384616,0.9550000000000001
41,32,78,1,84,87,67,5,11,9,0.8181818181818182,0.67,85.5,0.5,1,78.04878048780488,79.95454545454545,0.89
39,23,58,1,67,67,68,5,13,9,0.6923076923076923,0.68,67.0,0.5,1,58.97435897435898,67.8076923076923,0.79
24,22,91,1,81,94,95,6,12,10,0.8333333333333334,0.95,87.5,0.6,1,91.66666666666666,88.33333333333333,0.9550000000000001
32,31,96,1,91,94,98,9,14,13,0.9285714285714286,0.98,92.5,0.9,1,96.875,93.96428571428571,0.98
39,34,87,0,91,86,90,7,14,13,0.9285714285714286,0.9,88.5,0.7,0,87.17948717948718,89.96428571428571,0.435
42,24,57,1,73,64,41,2,14,6,0.42857142857142855,0.41,68.5,0.2,1,57.14285714285714,55.214285714285715,0.7849999999999999
35,20,57,0,44,47,70,5,12,6,0.5,0.7,45.5,0.5,0,57.14285714285714,52.75,0.285
38,15,39,0,72,49,59,2,11,5,0.45454545454545453,0.59,60.5,0.2,0,39.473684210526315,56.36363636363636,0.195
46,23,50,1,62,52,69,4,14,8,0.5714285714285714,0.69,57.0,0.4,1,50.0,60.03571428571428,0.75
31,13,41,1,42,74,63,4,9,4,0.4444444444444444,0.63,58.0,0.4,1,41.935483870967744,55.86111111111111,0.705
49,41,83,0,87,64,80,5,12,10,0.8333333333333334,0.8,75.5,0.5,0,83.6734693877551,78.58333333333334,0.415
46,32,69,1,70,83,67,4,14,9,0.6428571428571429,0.67,76.5,0.4,1,69.56521739130434,71.07142857142857,0.845
34,23,67,1,73,58,63,5,14,9,0.6428571428571429,0.63,65.5,0.5,1,67.64705882352942,64.57142857142857,0.835
38,34,89,1,89,75,85,7,9,8,0.8888888888888888,0.85,82.0,0.7,1,89.47368421052632,84.47222222222223,0.9450000000000001
29,19,65,0,78,63,68,8,8,7,0.875,0.68,70.5,0.8,0,65.51724137931035,74.12500000000001,0.325
48,47,97,1,80,96,88,8,14,13,0.9285714285714286,0.88,88.0,0.8,1,97.91666666666666,89.21428571428571,0.985
34,20,58,1,48,62,68,4,12,5,0.4166666666666667,0.68,55.0,0.4,1,58.82352941176471,54.91666666666667,0.79
22,17,77,0,62,79,88,6,9,7,0.7777777777777778,0.88,70.5,0.6,0,77.27272727272727,76.69444444444444,0.385
29,20,68,1,89,71,82,7,11,7,0.6363636363636364,0.82,80.0,0.7,1,68.96551724137932,76.4090909090909,0.8400000000000001
39,17,43,1,60,55,46,4,10,6,0.6,0.46,57.5,0.4,1,43.58974358974359,55.25,0.715
21,19,90,0,92,87,98,9,9,8,0.8888888888888888,0.98,89.5,0.9,0,90.47619047619048,91.47222222222223,0.45
35,17,48,1,70,71,49,2,12,6,0.5,0.49,70.5,0.2,1,48.57142857142857,60.0,0.74
22,20,90,0,80,83,88,9,13,12,0.9230769230769231,0.88,81.5,0.9,0,90.9090909090909,85.82692307692308,0.45
27,19,70,1,87,55,83,4,13,8,0.6153846153846154,0.83,71.0,0.4,1,70.37037037037037,71.63461538461539,0.85
45,40,88,1,92,86,92,8,13,12,0.9230769230769231,0.92,89.0,0.8,1,88.88888888888889,90.57692307692308,0.94
22,10,45,1,47,52,44,2,11,5,0.45454545454545453,0.44,49.5,0.2,1,45.45454545454545,47.11363636363636,0.725
25,15,60,0,45,68,53,1,13,6,0.46153846153846156,0.53,56.5,0.1,0,60.0,53.03846153846155,0.3
44,34,77,1,75,63,51,8,8,6,0.75,0.51,69.0,0.8,1,77.27272727272727,65.99999999999999,0.885
29,19,65,1,61,74,63,4,13,11,0.8461538461538461,0.63,67.5,0.4,1,65.51724137931035,70.65384615384616,0.825
44,34,77,1,77,69,64,4,8,5,0.625,0.64,73.0,0.4,1,77.27272727272727,68.125,0.885
48,44,91,1,90,99,90,9,12,11,0.9166666666666666,0.9,94.5,0.9,1,91.66666666666666,92.66666666666666,0.9550000000000001
33,22,66,1,85,57,71,8,11,8,0.7272727272727273,0.71,71.0,0.8,1,66.66666666666666,71.43181818181819,0.8300000000000001
23,14,60,1,65,73,57,4,12,9,0.75,0.57,69.0,0.4,1,60.86956521739131,67.5,0.8
27,20,74,0,72,89,86,5,13,10,0.7692307692307693,0.86,80.5,0.5,0,74.07407407407408,80.98076923076923,0.37
24,12,50,1,57,51,67,3,11,6,0.5454545454545454,0.67,54.0,0.3,1,50.0,57.38636363636363,0.75
31,26,83,1,93,83,99,7,10,9,0.9,0.99,88.0,0.7,1,83.87096774193549,91.25000000000001,0.915
34,26,76,1,81,86,73,5,9,6,0.6666666666666666,0.73,83.5,0.5,1,76.47058823529412,76.66666666666666,0.88
37,36,97,0,96,76,98,8,9,8,0.8888888888888888,0.98,86.0,0.8,0,97.2972972972973,89.72222222222223,0.485
32,23,71,1,71,78,58,5,13,11,0.8461538461538461,0.58,74.5,0.5,1,71.875,72.90384615384615,0.855
44,42,95,1,79,95,99,6,10,9,0.9,0.99,87.0,0.6,1,95.45454545454545,90.75,0.975
26,18,69,1,60,73,80,4,13,10,0.7692307692307693,0.8,66.5,0.4,1,69.23076923076923,72.48076923076923,0.845
31,29,93,1,89,78,86,7,10,9,0.9,0.86,83.5,0.7,1,93.54838709677419,85.75,0.9650000000000001
34,29,85,1,93,86,87,8,8,7,0.875,0.87,89.5,0.8,1,85.29411764705883,88.375,0.925
33,31,93,1,77,81,89,8,8,7,0.875,0.89,79.0,0.8,1,93.93939393939394,83.625,0.9650000000000001
45,38,84,0,76,92,89,7,8,7,0.875,0.89,84.0,0.7,0,84.44444444444444,86.125,0.42
39,26,66,1,77,77,83,5,11,8,0.7272727272727273,0.83,77.0,0.5,1,66.66666666666666,77.43181818181819,0.8300000000000001
44,42,95,0,86,77,74,9,14,13,0.9285714285714286,0.74,81.5,0.9,0,95.45454545454545,82.46428571428572,0.475
23,10,43,1,43,68,66,1,13,6,0.46153846153846156,0.66,55.5,0.1,1,43.47826086956522,55.78846153846154,0.715
20,19,95,1,90,76,74,8,13,11,0.8461538461538461,0.74,83.0,0.8,1,95.0,81.15384615384616,0.975
31,27,87,1,78,87,98,9,11,10,0.9090909090909091,0.98,82.5,0.9,1,87.09677419354838,88.47727272727272,0.935
48,42,87,1,95,80,80,7,12,11,0.9166666666666666,0.8,87.5,0.7,1,87.5,86.66666666666667,0.935
26,20,76,1,64,82,75,6,10,7,0.7,0.75,73.0,0.6,1,76.92307692307693,72.75,0.88
46,33,71,1,74,73,81,6,13,8,0.6153846153846154,0.81,73.5,0.6,1,71.73913043478261,72.38461538461539,0.855
36,25,69,0,86,70,58,8,10,7,0.7,0.58,78.0,0.8,0,69.44444444444444,71.0,0.345
27,26,96,1,95,84,74,8,14,12,0.8571428571428571,0.74,89.5,0.8,1,96.29629629629629,84.67857142857143,0.98
21,17,80,1,86,66,66,6,9,6,0.6666666666666666,0.66,76.0,0.6,1,80.95238095238095,71.16666666666667,0.9
37,35,94,1,87,98,86,9,8,7,0.875,0.86,92.5,0.9,1,94.5945945945946,89.625,0.97
26,22,84,0,93,81,76,8,14,13,0.9285714285714286,0.76,87.0,0.8,0,84.61538461538461,85.71428571428572,0.42
43,28,65,1,74,83,76,4,9,5,0.5555555555555556,0.76,78.5,0.4,1,65.11627906976744,72.13888888888889,0.825
31,29,93,1,91,75,82,7,8,7,0.875,0.82,83.0,0.7,1,93.54838709677419,83.875,0.9650000000000001
41,23,56,0,59,72,40,4,12,7,0.5833333333333334,0.4,65.5,0.4,0,56.09756097560976,57.333333333333336,0.28
28,25,89,1,82,91,90,9,10,9,0.9,0.9,86.5,0.9,1,89.28571428571429,88.25,0.9450000000000001
37,26,70,1,83,85,84,5,10,8,0.8,0.84,84.0,0.5,1,70.27027027027027,83.0,0.85
46,42,91,1,92,85,87,8,9,8,0.8888888888888888,0.87,88.5,0.8,1,91.30434782608695,88.22222222222223,0.9550000000000001
25,16,64,0,73,79,79,5,12,10,0.8333333333333334,0.79,76.0,0.5,0,64.0,78.58333333333334,0.32
44,27,61,1,63,55,68,4,11,9,0.8181818181818182,0.68,59.0,0.4,1,61.36363636363637,66.95454545454547,0.8049999999999999
22,20,90,1,76,81,94,6,13,12,0.9230769230769231,0.94,78.5,0.6,1,90.9090909090909,85.82692307692308,0.95
41,30,73,1,59,68,68,4,9,7,0.7777777777777778,0.68,63.5,0.4,1,73.17073170731707,68.19444444444444,0.865
21,19,90,1,88,96,99,8,9,8,0.8888888888888888,0.99,92.0,0.8,1,90.47619047619048,92.97222222222221,0.95
48,44,91,0,93,84,85,6,12,11,0.9166666666666666,0.85,88.5,0.6,0,91.66666666666666,88.41666666666667,0.455
48,21,43,1,65,72,45,3,14,7,0.5,0.45,68.5,0.3,1,43.75,58.00000000000001,0.715
47,44,93,1,81,75,85,9,14,13,0.9285714285714286,0.85,78.0,0.9,1,93.61702127659575,83.46428571428571,0.9650000000000001
45,39,86,1,84,81,89,9,12,11,0.9166666666666666,0.89,82.5,0.9,1,86.66666666666667,86.41666666666666,0.9299999999999999
30,18,60,1,74,82,84,8,10,7,0.7,0.84,78.0,0.8,1,60.0,77.49999999999999,0.8
47,28,59,0,44,47,62,4,12,7,0.5833333333333334,0.62,45.5,0.4,0,59.57446808510638,52.83333333333333,0.295
22,19,86,1,98,80,82,9,9,8,0.8888888888888888,0.82,89.0,0.9,1,86.36363636363636,87.22222222222221,0.9299999999999999
48,33,68,1,67,68,73,5,11,9,0.8181818181818182,0.73,67.5,0.5,1,68.75,72.45454545454547,0.8400000000000001
39,38,97,1,95,89,71,6,11,10,0.9090909090909091,0.71,92.0,0.6,1,97.43589743589743,86.47727272727272,0.985
36,30,83,1,55,60,81,6,13,9,0.6923076923076923,0.81,57.5,0.6,1,83.33333333333334,66.3076923076923,0.915
48,26,54,1,61,53,57,2,9,5,0.5555555555555556,0.57,57.0,0.2,1,54.166666666666664,56.63888888888889,0.77
42,27,64,1,64,61,88,8,10,7,0.7,0.88,62.5,0.8,1,64.28571428571429,70.75,0.8200000000000001
41,35,85,0,94,80,70,9,9,8,0.8888888888888888,0.7,87.0,0.9,0,85.36585365853658,83.22222222222221,0.425
49,40,81,1,57,61,55,7,13,10,0.7692307692307693,0.55,59.0,0.7,1,81.63265306122449,62.48076923076924,0.905
21,18,85,1,77,81,98,9,10,9,0.9,0.98,79.0,0.9,1,85.71428571428571,86.5,0.925
26,20,76,1,55,66,71,5,8,6,0.75,0.71,60.5,0.5,1,76.92307692307693,66.75,0.88
31,18,58,0,61,57,53,7,11,7,0.6363636363636364,0.53,59.0,0.7,0,58.06451612903226,58.659090909090914,0.29
23,18,78,1,84,65,55,6,13,10,0.7692307692307693,0.55,74.5,0.6,1,78.26086956521739,70.23076923076923,0.89
48,31,64,1,73,66,53,6,11,9,0.8181818181818182,0.53,69.5,0.6,1,64.58333333333334,68.45454545454545,0.8200000000000001
45,43,95,1,78,93,86,8,14,12,0.8571428571428571,0.86,85.5,0.8,1,95.55555555555556,85.67857142857143,0.975
22,13,59,1,57,55,57,8,10,8,0.8,0.57,56.0,0.8,1,59.09090909090909,62.25000000000001,0.7949999999999999
24,11,45,1,60,45,73,3,12,6,0.5,0.73,52.5,0.3,1,45.83333333333333,57.00000000000001,0.725
29,11,37,1,42,57,59,6,12,5,0.4166666666666667,0.59,49.5,0.6,1,37.93103448275862,49.916666666666664,0.685
39,31,79,1,73,66,77,4,10,6,0.6,0.77,69.5,0.4,1,79.48717948717949,69.0,0.895
38,21,55,1,72,55,49,1,8,4,0.5,0.49,63.5,0.1,1,55.26315789473685,56.49999999999999,0.775
20,17,85,1,93,83,75,6,9,8,0.8888888888888888,0.75,88.0,0.6,1,85.0,84.97222222222223,0.925
28,13,46,1,67,73,45,4,13,6,0.46153846153846156,0.45,70.0,0.4,1,46.42857142857143,57.78846153846155,0.73
29,15,51,1,65,53,64,1,12,7,0.5833333333333334,0.64,59.0,0.1,1,51.724137931034484,60.08333333333334,0.755
30,17,56,0,41,53,63,3,11,6,0.5454545454545454,0.63,47.0,0.3,0,56.666666666666664,52.88636363636363,0.28
33,20,60,1,57,88,87,6,9,7,0.7777777777777778,0.87,72.5,0.6,1,60.60606060606061,77.44444444444444,0.8
32,22,68,0,57,77,59,6,13,9,0.6923076923076923,0.59,67.0,0.6,0,68.75,65.5576923076923,0.34
21,16,76,1,84,66,77,4,8,6,0.75,0.77,75.0,0.4,1,76.19047619047619,75.5,0.88
34,21,61,1,85,68,58,4,14,9,0.6428571428571429,0.58,76.5,0.4,1,61.76470588235294,68.82142857142858,0.8049999999999999
26,24,92,1,85,83,91,6,11,10,0.9090909090909091,0.91,84.0,0.6,1,92.3076923076923,87.47727272727272,0.96
29,23,79,1,82,86,63,4,13,10,0.7692307692307693,0.63,84.0,0.4,1,79.3103448275862,76.98076923076923,0.895
34,32,94,1,98,92,86,9,9,8,0.8888888888888888,0.86,95.0,0.9,1,94.11764705882352,91.22222222222221,0.97
40,25,62,1,66,75,61,4,13,11,0.8461538461538461,0.61,70.5,0.4,1,62.5,71.65384615384616,0.81
47,42,89,1,82,86,70,9,10,9,0.9,0.7,84.0,0.9,1,89.36170212765957,82.0,0.9450000000000001
49,27,55,0,65,52,65,2,10,4,0.4,0.65,58.5,0.2,0,55.10204081632652,55.49999999999999,0.275
29,25,86,1,97,83,91,6,12,11,0.9166666666666666,0.91,90.0,0.6,1,86.20689655172413,90.66666666666666,0.9299999999999999
32,31,96,1,96,92,85,6,11,10,0.9090909090909091,0.85,94.0,0.6,1,96.875,90.97727272727273,0.98
21,20,95,1,82,75,79,6,14,13,0.9285714285714286,0.79,78.5,0.6,1,95.23809523809523,82.21428571428571,0.975
23,10,43,1,60,55,57,3,14,7,0.5,0.57,57.5,0.3,1,43.47826086956522,55.49999999999999,0.715
49,41,83,1,96,93,80,6,9,8,0.8888888888888888,0.8,94.5,0.6,1,83.6734693877551,89.47222222222221,0.915
47,41,87,1,80,93,76,7,9,8,0.8888888888888888,0.76,86.5,0.7,1,87.2340425531915,84.47222222222221,0.935
20,13,65,1,77,72,63,4,9,5,0.5555555555555556,0.63,74.5,0.4,1,65.0,66.88888888888889,0.825
43,25,58,1,48,64,65,3,12,5,0.4166666666666667,0.65,56.0,0.3,1,58.139534883720934,54.66666666666667,0.79
40,35,87,1,91,95,73,8,14,13,0.9285714285714286,0.73,93.0,0.8,1,87.5,87.96428571428571,0.935
36,35,97,0,75,89,96,6,10,9,0.9,0.96,82.0,0.6,0,97.22222222222221,87.5,0.485
22,14,63,0,84,61,82,5,12,8,0.6666666666666666,0.82,72.5,0.5,0,63.63636363636363,73.41666666666666,0.315
24,19,79,1,89,67,61,6,13,11,0.8461538461538461,0.61,78.0,0.6,1,79.16666666666666,75.40384615384616,0.895
40,37,92,0,98,84,86,8,11,10,0.9090909090909091,0.86,91.0,0.8,0,92.5,89.72727272727272,0.46
34,23,67,1,79,66,53,7,9,6,0.6666666666666666,0.53,72.5,0.7,1,67.64705882352942,66.16666666666666,0.835
49,35,71,1,65,55,89,7,14,10,0.7142857142857143,0.89,60.0,0.7,1,71.42857142857143,70.10714285714286,0.855
24,21,87,1,87,84,95,8,11,10,0.9090909090909091,0.95,85.5,0.8,1,87.5,89.22727272727273,0.935
21,13,61,0,55,69,65,8,8,6,0.75,0.65,62.0,0.8,0,61.904761904761905,66.0,0.305
36,35,97,0,96,91,73,6,11,10,0.9090909090909091,0.73,93.5,0.6,0,97.22222222222221,87.72727272727273,0.485
34,31,91,1,79,95,98,7,10,9,0.9,0.98,87.0,0.7,1,91.17647058823529,90.5,0.9550000000000001
29,21,72,1,71,65,71,4,11,7,0.6363636363636364,0.71,68.0,0.4,1,72.41379310344827,67.6590909090909,0.86
33,30,90,1,95,87,99,6,11,10,0.9090909090909091,0.99,91.0,0.6,1,90.9090909090909,92.97727272727272,0.95
22,14,63,1,63,83,64,6,8,5,0.625,0.64,73.0,0.6,1,63.63636363636363,68.125,0.815
25,19,76,0,64,83,81,7,13,10,0.7692307692307693,0.81,73.5,0.7,0,76.0,76.23076923076924,0.38
28,27,96,1,81,96,98,8,11,10,0.9090909090909091,0.98,88.5,0.8,1,96.42857142857143,91.47727272727273,0.98
45,34,75,1,64,81,55,6,8,5,0.625,0.55,72.5,0.6,1,75.55555555555556,65.625,0.875
21,8,38,1,53,71,55,2,13,6,0.46153846153846156,0.55,62.0,0.2,1,38.095238095238095,56.28846153846154,0.69
45,28,62,0,83,59,69,5,11,8,0.7272727272727273,0.69,71.0,0.5,0,62.22222222222222,70.93181818181819,0.31
41,34,82,0,71,69,52,4,12,9,0.75,0.52,70.0,0.4,0,82.92682926829268,66.75,0.41
36,34,94,1,90,85,88,6,9,8,0.8888888888888888,0.88,87.5,0.6,1,94.44444444444444,87.97222222222221,0.97
45,34,75,0,70,79,61,5,11,9,0.8181818181818182,0.61,74.5,0.5,0,75.55555555555556,72.95454545454545,0.375
49,33,67,1,77,68,62,4,14,9,0.6428571428571429,0.62,72.5,0.4,1,67.3469387755102,67.82142857142858,0.835
24,21,87,0,90,82,86,6,12,10,0.8333333333333334,0.86,86.0,0.6,0,87.5,85.33333333333333,0.435
22,17,77,1,80,87,77,5,9,6,0.6666666666666666,0.77,83.5,0.5,1,77.27272727272727,77.66666666666666,0.885
26,23,88,1,92,85,95,9,9,8,0.8888888888888888,0.95,88.5,0.9,1,88.46153846153845,90.22222222222223,0.94
48,32,66,1,74,66,78,4,10,8,0.8,0.78,70.0,0.4,1,66.66666666666666,74.50000000000001,0.8300000000000001
34,16,47,1,42,73,44,6,8,3,0.375,0.44,57.5,0.6,1,47.05882352941176,49.125,0.735
31,27,87,1,86,89,85,6,8,7,0.875,0.85,87.5,0.6,1,87.09677419354838,86.875,0.935
29,27,93,0,78,99,71,7,12,11,0.9166666666666666,0.71,88.5,0.7,0,93.10344827586206,84.91666666666666,0.465
49,39,79,1,83,77,58,4,11,9,0.8181818181818182,0.58,80.0,0.4,1,79.59183673469387,74.95454545454547,0.895
29,16,55,0,40,63,44,5,8,4,0.5,0.44,51.5,0.5,0,55.172413793103445,49.25,0.275
29,26,89,0,78,84,97,8,12,11,0.9166666666666666,0.97,81.0,0.8,0,89.65517241379311,87.66666666666667,0.445
38,23,60,1,72,62,52,1,13,5,0.38461538461538464,0.52,67.0,0.1,1,60.526315789473685,56.11538461538461,0.8
41,24,58,1,66,54,40,6,14,6,0.42857142857142855,0.4,60.0,0.6,1,58.536585365853654,50.71428571428572,0.79
33,29,87,0,78,87,83,8,9,8,0.8888888888888888,0.83,82.5,0.8,0,87.87878787878788,84.22222222222221,0.435
31,28,90,1,75,91,86,9,12,11,0.9166666666666666,0.86,83.0,0.9,1,90.32258064516128,85.91666666666666,0.95
43,24,55,1,44,73,59,2,12,6,0.5,0.59,58.5,0.2,1,55.81395348837209,56.49999999999999,0.775
34,20,58,1,42,70,68,3,10,4,0.4,0.68,56.0,0.3,1,58.82352941176471,55.00000000000001,0.79
41,22,53,0,49,50,54,1,14,7,0.5,0.54,49.5,0.1,0,53.65853658536586,50.75000000000001,0.265
46,27,58,1,48,59,68,2,9,3,0.3333333333333333,0.68,53.5,0.2,1,58.69565217391305,52.08333333333333,0.79
27,24,88,1,96,88,81,9,13,12,0.9230769230769231,0.81,92.0,0.9,1,88.88888888888889,89.32692307692308,0.94
34,22,64,0,67,80,68,5,12,10,0.8333333333333334,0.68,73.5,0.5,0,64.70588235294117,74.58333333333334,0.32
40,35,87,1,89,96,79,7,13,12,0.9230769230769231,0.79,92.5,0.7,1,87.5,89.07692307692308,0.935
35,25,71,1,59,69,62,8,11,8,0.7272727272727273,0.62,64.0,0.8,1,71.42857142857143,65.68181818181817,0.855
31,27,87,1,94,94,87,8,12,10,0.8333333333333334,0.87,94.0,0.8,1,87.09677419354838,89.58333333333334,0.935
44,37,84,0,75,69,73,4,13,10,0.7692307692307693,0.73,72.0,0.4,0,84.0909090909091,73.48076923076923,0.42
25,16,64,1,60,71,55,4,12,10,0.8333333333333334,0.55,65.5,0.4,1,64.0,67.33333333333333,0.8200000000000001
34,18,52,1,40,58,61,1,13,8,0.6153846153846154,0.61,49.0,0.1,1,52.94117647058824,55.13461538461538,0.76
26,16,61,1,49,48,54,2,9,4,0.4444444444444444,0.54,48.5,0.2,1,61.53846153846154,48.861111111111114,0.8049999999999999
31,23,74,0,65,68,63,8,11,8,0.7272727272727273,0.63,66.5,0.8,0,74.19354838709677,67.18181818181819,0.37
30,14,46,1,73,48,42,2,9,3,0.3333333333333333,0.42,60.5,0.2,1,46.666666666666664,49.08333333333333,0.73
22,14,63,0,72,55,51,6,13,8,0.6153846153846154,0.51,63.5,0.6,0,63.63636363636363,59.88461538461538,0.315
49,41,83,0,56,71,59,8,10,8,0.8,0.59,63.5,0.8,0,83.6734693877551,66.5,0.415
33,20,60,1,73,65,48,2,11,6,0.5454545454545454,0.48,69.0,0.2,1,60.60606060606061,60.13636363636363,0.8
45,43,95,1,93,97,96,7,9,8,0.8888888888888888,0.96,95.0,0.7,1,95.55555555555556,93.72222222222221,0.975
35,33,94,1,90,78,91,8,13,12,0.9230769230769231,0.91,84.0,0.8,1,94.28571428571428,87.82692307692308,0.97
32,21,65,0,75,55,65,5,9,7,0.7777777777777778,0.65,65.0,0.5,0,65.625,68.19444444444444,0.325
32,19,59,1,69,89,89,8,13,10,0.7692307692307693,0.89,79.0,0.8,1,59.375,80.98076923076924,0.7949999999999999
23,16,69,0,89,61,65,6,9,7,0.7777777777777778,0.65,75.0,0.6,0,69.56521739130434,73.19444444444444,0.345
