Meetings_Scheduled,Meetings_Attended,Attendance,Punctuality,Sprint_Completion,Task_Quality,On_Time_Delivery,Communication,Tasks_Assigned,Tasks_Completed,Performance
29,20,68,1,86,64,65,5,9,7,Medium
47,43,91,0,86,83,94,8,14,13,High
49,23,46,1,57,50,58,2,13,6,Low
25,24,96,1,93,76,96,8,13,12,High
45,27,60,1,51,55,43,6,9,3,Low
40,27,67,1,84,59,62,8,14,9,Medium
38,33,86,0,94,84,84,8,10,9,High
28,27,96,1,88,76,92,7,12,11,High
22,20,90,1,78,79,80,7,8,7,High
43,26,60,1,82,73,76,8,12,10,Medium
30,24,80,1,55,79,72,5,12,10,Medium
37,23,62,1,67,84,55,8,9,6,Medium
32,29,90,1,82,96,95,7,11,10,High
37,26,70,0,74,73,62,4,8,6,Medium
28,23,82,1,73,77,60,8,10,8,Medium
32,28,87,1,91,88,88,7,12,10,High
44,35,79,0,73,75,53,8,8,5,Medium
38,15,39,1,57,63,48,5,13,5,Low
42,23,54,1,57,46,41,4,14,7,Low
40,39,97,1,83,92,72,6,13,11,High
41,28,68,1,60,79,58,5,11,8,Medium
34,13,38,0,46,65,49,1,9,5,Low
20,17,85,1,88,98,97,9,12,11,High
32,29,90,0,76,98,88,8,14,13,High
27,25,92,1,75,87,94,9,14,13,High
36,21,58,1,82,62,55,4,11,7,Medium
44,38,86,1,93,97,86,6,8,7,High
39,27,69,1,66,70,84,7,11,8,Medium
38,33,86,0,83,84,74,8,10,9,High
36,31,86,1,85,90,84,9,14,12,High
27,10,37,1,40,61,47,6,14,6,Low
47,46,97,1,93,92,87,6,11,10,High
48,26,54,1,61,53,57,2,9,5,Low
20,8,40,1,60,57,43,2,12,6,Low
27,23,85,1,89,75,94,9,9,8,High
24,22,91,1,91,98,89,8,8,7,High
47,18,38,0,55,64,73,3,13,8,Low
32,27,84,0,94,98,70,7,9,8,High
20,12,60,1,47,60,60,6,9,3,Low
48,38,79,1,80,74,52,8,12,10,Medium
22,20,90,1,85,91,81,8,12,11,High
25,20,80,0,66,83,81,4,10,7,Medium
32,19,59,0,40,74,60,4,13,5,Low
24,18,75,0,71,57,81,8,12,9,Medium
22,15,68,1,59,63,62,8,14,11,Medium
43,32,74,1,72,85,88,7,10,7,Medium
47,37,78,1,55,82,84,7,8,5,Medium
25,13,52,1,44,53,43,6,13,5,Low
26,15,57,0,44,72,56,3,14,9,Low
35,15,42,1,69,52,66,4,8,4,Low
49,30,61,0,84,71,60,7,11,7,Medium
30,19,63,1,62,55,78,5,10,8,Medium
34,21,61,1,58,57,71,2,14,8,Low
28,21,75,0,59,88,79,4,13,10,Medium
25,23,92,0,90,86,91,9,11,10,High
26,24,92,1,95,94,99,6,11,10,High
47,39,82,1,85,65,58,7,10,6,Medium
48,21,43,1,64,71,45,2,13,7,Low
23,14,60,0,58,76,77,4,10,7,Medium
41,25,60,1,84,63,72,6,10,7,Medium
44,19,43,1,50,57,43,5,12,6,Low
36,21,58,1,41,49,55,5,11,6,Low
20,10,50,0,46,64,71,3,13,8,Low
45,40,88,0,84,88,92,7,10,9,High
32,28,87,0,81,98,87,9,8,7,High
21,19,90,1,82,85,73,6,11,10,High
29,22,75,0,73,87,73,6,13,11,Medium
37,23,62,1,62,85,58,4,14,10,Medium
23,18,78,1,57,72,73,4,9,7,Medium
20,19,95,0,87,79,71,8,14,13,High
29,25,86,0,80,91,92,6,11,10,High
33,20,60,1,63,87,61,7,13,9,Medium
21,14,66,1,74,66,86,8,8,5,Medium
34,27,79,1,80,84,69,4,8,7,Medium
44,38,86,1,89,98,88,6,14,13,High
45,43,95,1,86,81,81,6,11,10,High
32,27,84,0,91,91,93,6,11,10,High
37,36,97,1,87,76,82,8,12,10,High
31,26,83,0,78,81,84,8,12,11,High
48,44,91,1,90,84,95,8,9,8,High
49,29,59,0,57,60,70,3,9,4,Low
33,16,48,0,40,47,41,6,10,5,Low
30,28,93,0,96,82,96,6,11,10,High
49,33,67,1,88,55,56,7,14,10,Medium
30,24,80,1,60,55,78,6,8,6,Medium
41,31,75,1,75,69,73,6,8,5,Medium
33,30,90,0,83,76,80,9,12,11,High
31,20,64,1,83,82,83,4,11,7,Medium
34,23,67,1,66,55,79,4,12,10,Medium
43,37,86,1,80,75,83,8,13,12,High
28,20,71,1,69,61,55,8,8,6,Medium
31,20,64,1,64,83,54,5,13,8,Medium
23,15,65,1,82,84,78,5,13,11,Medium
39,24,61,0,71,60,42,3,12,5,Medium
44,38,86,1,87,98,81,6,8,7,High
27,11,40,1,51,69,47,5,11,4,Low
36,27,75,1,55,79,67,6,8,6,Medium
44,41,93,1,77,99,90,8,13,11,High
20,15,75,1,78,71,69,4,11,9,Medium
44,19,43,0,40,66,44,3,11,5,Low
29,27,93,0,98,84,75,9,13,12,High
49,33,67,0,85,60,75,4,9,6,Medium
29,17,58,0,85,60,58,6,13,8,Medium
49,47,95,1,88,89,74,7,13,12,High
48,30,62,1,69,83,54,4,12,8,Medium
21,13,61,1,57,55,49,4,8,3,Low
27,12,44,1,50,50,51,4,8,5,Low
26,23,88,0,84,79,97,8,9,8,High
24,22,91,1,92,91,71,6,14,13,High
41,27,65,1,67,87,81,8,11,7,Medium
44,34,77,1,86,87,64,5,11,7,Medium
27,17,62,1,47,49,70,1,8,4,Low
20,12,60,1,75,78,74,4,11,7,Medium
24,20,83,0,87,83,84,6,14,13,High
29,13,44,1,44,74,48,3,10,4,Low
45,33,73,1,85,66,62,5,9,6,Medium
43,28,65,1,76,69,76,5,12,8,Medium
24,20,83,1,84,64,87,6,13,10,Medium
26,24,92,1,86,89,86,9,14,12,High
48,36,75,1,81,78,68,4,12,10,Medium
27,21,77,0,64,74,66,6,8,5,Medium
30,29,96,0,93,82,92,8,9,8,High
32,17,53,1,64,59,65,4,12,4,Low
34,16,47,0,64,45,54,4,13,6,Low
43,39,90,1,98,83,74,8,14,13,High
28,17,60,1,63,66,62,4,13,10,Medium
41,30,73,1,80,78,61,4,14,10,Medium
39,24,61,1,68,65,66,4,12,9,Medium
34,25,73,1,62,77,66,7,12,9,Medium
34,29,85,1,82,86,95,7,10,9,High
25,21,84,1,76,64,80,4,13,10,Medium
28,20,71,1,65,61,82,5,8,6,Medium
33,22,66,1,63,56,57,7,10,8,Medium
43,26,60,1,64,64,75,4,9,6,Medium
23,22,95,1,78,88,81,6,9,8,High
32,15,46,1,61,48,45,5,13,5,Low
30,22,73,0,57,87,72,5,12,8,Medium
41,39,95,1,88,84,83,8,9,8,High
48,36,75,1,74,87,78,6,12,9,Medium
27,16,59,1,44,66,70,1,9,4,Low
44,29,65,1,72,60,80,4,12,8,Medium
32,31,96,1,95,85,76,7,11,10,High
39,20,51,0,47,55,48,1,12,7,Low
45,27,60,1,64,61,45,1,14,8,Low
20,12,60,1,84,66,70,4,14,9,Medium
44,35,79,1,69,62,83,8,14,9,Medium
48,40,83,1,76,85,85,4,12,8,Medium
42,23,54,1,42,56,63,5,9,4,Low
40,25,62,1,54,57,52,2,9,5,Low
28,11,39,0,46,47,60,3,9,5,Low
33,22,66,1,88,59,64,4,13,11,Medium
29,19,65,1,84,79,51,4,11,9,Medium
45,31,68,1,74,78,61,8,12,9,Medium
47,45,95,1,96,77,91,6,9,8,High
26,11,42,1,52,62,74,2,14,8,Low
27,25,92,0,96,96,76,8,8,7,High
44,21,47,1,43,59,64,3,9,4,Low
27,15,55,1,48,61,44,4,13,6,Low
32,30,93,0,82,80,72,9,9,8,High
33,23,69,1,63,89,72,5,12,9,Medium
38,35,92,1,95,97,79,8,11,10,High
35,32,91,1,94,79,99,7,10,9,High
24,11,45,1,50,66,47,5,9,3,Medium
37,23,62,1,57,80,73,8,12,8,Medium
24,15,62,1,68,71,89,4,14,12,Medium
44,31,70,1,63,81,61,4,9,6,Medium
28,27,96,0,96,78,98,9,14,13,High
48,45,93,1,85,95,70,9,10,9,High
24,22,91,0,75,76,78,6,11,10,High
48,21,43,1,60,49,50,6,13,5,Low
43,36,83,0,77,83,91,6,11,10,High
38,27,71,1,61,59,83,6,8,5,Medium
25,22,88,1,82,97,75,7,10,9,High
44,36,81,1,77,85,72,4,11,9,Medium
46,34,73,1,67,56,62,7,10,7,Medium
20,12,60,0,55,46,63,1,9,4,Low
39,23,58,1,57,63,89,5,13,8,Medium
38,36,94,1,80,98,99,6,11,10,High
40,33,82,0,72,75,77,5,8,6,Medium
26,24,92,1,79,87,89,9,14,13,High
49,33,67,1,77,67,57,8,14,9,Medium
25,19,76,1,57,85,66,7,13,10,Medium
46,21,45,0,47,60,46,6,9,5,Low
46,31,67,1,68,70,54,8,8,5,Medium
49,46,93,1,78,99,99,6,14,13,High
25,18,72,0,68,59,87,8,12,8,Medium
37,28,75,0,86,59,67,8,8,7,Medium
34,29,85,0,79,92,89,7,11,10,High
38,15,39,1,40,55,48,3,9,4,Low
39,32,82,1,76,79,80,5,11,9,Medium
32,29,90,1,96,77,86,6,14,12,High
38,37,97,1,97,95,74,7,13,12,High
33,13,39,1,62,60,67,1,14,7,Low
24,17,70,1,87,69,54,6,8,6,Medium
42,37,88,1,83,89,87,6,10,9,High
26,12,46,1,67,56,41,5,12,7,Low
44,38,86,0,91,75,92,7,14,13,High
47,42,89,1,96,76,98,6,8,7,High
31,22,70,0,83,61,72,4,13,11,Medium
48,30,62,0,76,70,71,8,9,7,Medium
25,12,48,0,49,59,53,6,10,5,Low
42,29,69,0,64,89,65,6,13,9,Medium
40,38,95,0,80,87,87,6,12,11,High
31,24,77,1,87,57,76,7,11,9,Medium
36,31,86,0,83,76,73,6,14,13,High
48,38,79,1,56,73,70,8,12,9,Medium
39,25,64,1,59,66,63,7,10,8,Medium
24,13,54,1,55,54,70,2,9,4,Low
48,24,50,1,58,74,61,1,10,5,Low
43,41,95,1,79,79,72,6,10,9,High
34,29,85,1,91,86,87,8,12,11,High
22,14,63,1,72,59,53,6,9,7,Medium
29,16,55,1,64,57,55,1,13,8,Low
29,26,89,1,91,75,75,6,9,8,High
23,16,69,1,74,57,55,4,11,9,Medium
37,23,62,0,69,80,65,7,14,11,Medium
44,42,95,1,79,92,78,9,12,11,High
39,24,61,1,70,78,63,8,9,6,Medium
22,18,81,0,69,74,65,5,13,10,Medium
37,22,59,0,57,84,84,6,14,10,Medium
33,19,57,1,58,60,49,2,11,4,Low
22,10,45,1,59,65,74,1,10,5,Low
34,21,61,0,71,77,78,7,11,8,Medium
20,15,75,1,59,86,57,6,10,7,Medium
35,26,74,1,55,60,72,5,11,7,Medium
34,21,61,1,81,87,81,5,13,9,Medium
30,17,56,1,45,71,46,2,13,5,Low
22,15,68,1,72,63,53,6,9,6,Medium
45,32,71,0,63,83,87,6,11,8,Medium
42,30,71,1,80,76,83,5,8,5,Medium
29,18,62,1,76,83,72,8,9,7,High
30,23,76,1,70,75,54,4,14,10,Medium
22,14,63,1,59,69,64,4,10,7,Medium
37,27,72,1,84,72,79,5,12,8,Medium
33,22,66,0,55,65,86,7,13,10,Medium
36,23,63,1,79,85,77,5,9,6,Medium
21,11,52,1,65,66,43,5,10,5,Medium
22,18,81,0,86,78,77,8,9,8,High
27,13,48,0,58,67,45,4,13,8,Low
43,40,93,1,81,94,86,7,14,13,High
30,20,66,1,78,76,72,4,13,9,Medium
35,31,88,0,94,86,94,7,12,11,High
39,29,74,1,55,72,54,6,11,9,Medium
49,36,73,1,85,69,62,5,12,10,Medium
39,25,64,1,87,71,50,8,12,9,Medium
45,30,66,0,63,63,69,4,10,8,Medium
25,20,80,1,70,80,88,8,11,9,Medium
21,20,95,0,90,99,79,8,13,12,High
26,17,65,1,86,67,55,4,9,6,Medium
31,21,67,1,82,85,89,4,8,6,Medium
27,18,66,1,82,73,73,4,11,8,Medium
43,40,93,1,85,91,81,6,8,7,High
36,35,97,0,96,91,73,6,11,10,High
24,18,75,1,59,78,80,6,13,11,Medium
40,24,60,0,68,85,73,6,13,10,Medium
48,46,95,1,83,80,83,7,8,7,High
41,20,48,1,47,51,65,3,13,7,Low
28,13,46,1,67,52,59,3,11,4,Low
48,45,93,1,80,96,82,9,10,9,High
20,15,75,1,58,79,83,8,9,6,Medium
37,33,89,1,97,87,84,7,10,9,High
26,18,69,0,62,77,81,4,13,11,Medium
48,37,77,1,81,84,68,4,13,10,Medium
42,39,92,1,90,80,88,6,13,11,High
24,23,95,1,83,93,71,8,14,13,High
39,20,51,1,55,46,45,6,8,5,Low
29,18,62,1,69,59,63,6,13,11,Medium
28,23,82,0,60,87,61,8,14,12,Medium
33,26,78,1,75,67,67,8,8,6,Medium
38,34,89,1,81,92,85,6,11,10,High
36,34,94,1,98,88,90,6,13,12,High
22,10,45,1,58,73,49,1,13,5,Low
43,36,83,0,82,92,99,6,8,7,High
22,13,59,1,57,55,57,8,10,8,Medium
36,30,83,0,85,98,70,6,11,10,High
36,20,55,1,67,53,68,4,10,6,Low
30,18,60,0,56,61,50,3,11,5,Low
37,23,62,1,66,82,83,4,10,8,Medium
38,16,42,1,69,48,46,4,13,8,Low
20,15,75,1,65,59,58,7,14,12,Medium
30,25,83,1,97,93,89,8,12,10,High
31,30,96,1,77,92,73,7,14,13,High
41,24,58,1,52,49,44,5,13,7,Low
43,21,48,1,45,70,50,4,9,5,Low
42,24,57,1,71,59,45,6,8,4,Low
28,21,75,1,72,60,59,5,8,5,Medium
37,21,56,1,66,62,47,1,13,6,Low
23,20,86,0,79,81,84,9,12,11,High
36,17,47,1,50,46,53,1,14,6,Low
33,23,69,1,57,73,72,5,11,7,Medium
42,41,97,1,87,84,76,6,8,7,High
37,35,94,1,87,86,77,7,10,9,High
28,25,89,0,90,87,78,7,8,7,High
39,37,94,1,90,77,79,7,8,7,High
25,10,40,1,67,47,62,3,11,6,Low
31,27,87,0,90,88,75,7,12,10,High
35,27,77,1,57,83,61,4,11,9,Medium
42,19,45,1,61,57,51,4,8,3,Low
32,31,96,1,86,80,82,7,12,11,High
43,26,60,1,64,52,46,1,10,5,Low
29,16,55,1,56,64,52,1,8,5,Low
28,11,39,1,50,45,64,1,11,6,Low
44,26,59,1,41,69,72,2,8,4,Low
41,36,87,1,93,98,97,7,12,11,High
27,16,59,1,63,54,53,3,13,7,Low
41,33,80,1,65,77,57,8,13,9,Medium
45,27,60,0,49,46,60,4,13,7,Low
31,29,93,1,89,78,86,7,10,9,High
35,20,57,1,45,51,49,2,12,6,Low
45,21,46,1,44,46,70,5,10,5,Low
33,30,90,1,99,83,73,9,8,7,High
41,40,97,1,98,92,89,8,12,11,High
21,11,52,1,44,62,42,3,11,5,Low
32,22,68,1,84,63,65,8,9,6,Medium
29,25,86,0,86,95,93,9,13,12,High
29,19,65,0,73,63,55,5,8,5,Medium
27,23,85,1,83,86,71,6,11,10,High
41,17,41,1,42,45,72,1,13,8,Low
32,23,71,0,67,71,61,6,9,5,Medium
40,17,42,1,69,51,44,5,8,3,Low
26,15,57,0,60,57,45,3,10,4,Low
48,44,91,1,92,75,81,8,12,11,High
20,17,85,1,94,76,84,6,14,12,High
39,36,92,0,78,88,93,9,8,7,High
24,16,66,1,83,88,89,4,9,6,Medium
26,24,92,1,77,76,91,7,11,10,High
49,35,71,1,75,58,70,6,13,10,Medium
24,15,62,0,63,74,84,6,13,10,Medium
37,33,89,1,86,84,92,8,8,7,High
28,25,89,1,94,95,84,9,8,7,High
48,29,60,1,79,64,73,6,11,7,Medium
40,18,45,1,43,61,48,1,8,4,Low
31,18,58,1,41,58,72,3,14,7,Low
33,20,60,1,59,66,55,5,13,10,Medium
28,25,89,1,96,82,97,7,8,7,High
43,26,60,1,58,85,77,7,12,10,High
24,22,91,1,79,87,93,6,8,7,High
20,14,70,1,83,81,57,5,11,8,Medium
47,25,53,1,59,46,54,5,14,6,Medium
40,34,85,1,86,76,98,7,10,9,High
37,24,64,1,68,55,54,4,11,9,Medium
43,29,67,1,80,66,75,8,11,9,Medium
47,32,68,0,57,74,67,5,9,7,Medium
34,31,91,1,81,89,95,8,12,11,High
38,36,94,1,77,93,80,6,8,7,High
23,21,91,0,76,91,87,8,13,12,High
29,20,68,1,62,56,62,7,11,7,Medium
47,42,89,1,86,99,93,6,13,11,High
49,29,59,1,68,63,77,6,14,11,Medium
47,40,85,1,90,78,97,7,10,9,High
47,38,80,1,55,66,55,5,9,6,Medium
25,22,88,1,88,90,82,9,12,11,High
37,23,62,1,79,79,84,4,8,5,Medium
36,31,86,1,77,83,86,9,10,9,High
36,20,55,1,44,61,70,1,14,6,Low
33,19,57,0,45,56,69,5,11,5,Low
34,27,79,1,67,87,56,6,10,6,Medium
31,21,67,1,78,70,67,8,10,7,Medium
35,28,80,0,85,87,83,4,13,9,Medium
48,44,91,0,88,93,88,8,10,9,High
21,14,66,1,68,66,83,8,9,7,Medium
33,20,60,0,59,56,73,2,13,5,Low
29,17,58,1,61,70,87,6,13,9,Medium
49,34,69,1,61,84,50,6,14,10,Medium
26,17,65,0,76,70,53,7,9,6,Medium
25,13,52,0,48,49,48,2,14,6,Low
43,36,83,0,77,63,65,7,12,9,Medium
45,29,64,0,69,64,75,8,9,7,Medium
26,20,76,1,82,86,86,4,8,5,Medium
30,18,60,0,63,68,67,4,11,7,Medium
49,36,73,1,61,85,85,8,12,7,Medium
37,18,48,1,65,46,45,3,13,6,Medium
35,21,60,0,82,69,85,5,10,6,Medium
26,20,76,1,85,58,66,5,12,8,Medium
31,12,38,1,59,46,70,6,9,5,Low
22,21,95,1,83,77,73,6,11,10,High
49,45,91,1,89,81,70,8,13,12,High
40,24,60,0,42,56,42,4,9,5,Low
25,23,92,1,78,88,80,7,8,7,High
30,21,70,1,72,80,53,4,8,6,Medium
42,33,78,1,73,61,79,6,10,6,Medium
20,19,95,0,75,80,91,9,13,12,High
38,34,89,0,95,75,71,9,10,9,High
42,25,59,1,57,55,54,6,8,5,Medium
32,22,68,1,56,59,60,7,8,5,Medium
33,20,60,1,72,69,72,7,10,7,Medium
26,21,80,1,59,57,64,5,14,10,Medium
48,34,70,0,88,57,65,7,11,9,Medium
47,43,91,0,92,92,91,9,8,7,High
32,29,90,0,84,86,95,9,9,8,High
26,15,57,1,61,75,78,7,9,5,Medium
37,24,64,0,74,65,73,7,9,6,Medium
46,26,56,1,62,46,45,1,9,4,Low
48,41,85,1,85,85,72,8,8,7,High
41,39,95,1,78,87,92,9,10,9,High
34,22,64,1,41,48,62,1,14,6,Low
34,23,67,1,83,58,88,4,14,9,Medium
25,16,64,0,80,85,87,6,10,7,High
42,40,95,1,87,89,86,6,12,11,High
42,31,73,0,77,60,83,4,9,6,Medium
49,47,95,1,95,93,82,8,10,9,High
36,17,47,0,62,55,62,3,14,5,Low
32,31,96,1,90,94,97,9,11,9,High
22,14,63,1,80,70,52,6,10,8,Medium
24,22,91,1,81,94,95,6,12,10,High
46,33,71,1,67,85,55,5,13,9,Medium
26,16,61,1,42,46,62,2,8,4,Low
35,26,74,0,61,78,59,8,13,10,Medium
49,37,75,0,71,88,56,4,14,9,Medium
32,31,96,0,82,79,88,7,8,7,High
32,20,62,1,47,47,59,4,13,5,Low
25,23,92,0,83,92,70,8,14,12,High
44,36,81,0,83,64,54,7,11,9,Medium
27,18,66,0,55,86,62,8,13,8,Medium
25,11,44,1,51,55,74,6,12,5,Low
37,36,97,1,87,86,84,9,10,9,High
27,17,62,1,86,61,85,4,14,12,Medium
21,20,95,1,94,89,79,7,11,10,High
39,28,71,1,57,58,61,6,10,6,Medium
21,18,85,0,99,98,99,6,9,8,High
36,26,72,0,77,63,86,7,8,6,Medium
27,20,74,1,76,81,58,5,10,6,Medium
33,24,72,0,69,82,73,8,8,6,Medium
47,43,91,1,84,83,79,6,8,7,High
39,37,94,1,86,88,76,8,9,8,High
26,25,96,1,95,81,72,8,12,11,High
48,42,87,1,80,81,77,8,8,7,High
22,19,86,1,81,83,96,8,13,12,High
28,21,75,1,67,62,68,5,11,8,Medium
26,15,57,0,72,50,56,2,14,8,Low
44,24,54,1,54,48,58,3,8,4,Low
39,35,89,1,95,88,73,6,11,10,High
48,35,72,1,69,75,84,7,12,10,Medium
20,13,65,0,56,72,80,6,14,11,Medium
25,17,68,1,64,88,72,8,11,9,Medium
40,21,52,1,42,58,73,6,10,6,Low
44,41,93,1,94,77,82,8,9,8,High
20,13,65,1,85,64,78,4,9,7,Medium
35,17,48,1,47,65,42,3,10,6,Low
30,28,93,1,92,78,87,9,14,13,High
34,17,50,1,59,66,64,2,11,6,Low
45,36,80,1,78,60,81,5,8,6,Medium
39,26,66,1,67,86,61,7,9,7,Medium
20,15,75,0,65,82,79,6,12,9,Medium
27,20,74,1,71,71,64,5,8,6,Medium
31,26,83,1,88,88,99,9,11,10,High
32,21,65,0,64,83,63,5,13,9,Medium
30,28,93,0,97,75,97,6,12,11,High
30,18,60,1,76,74,71,5,8,7,Medium
40,34,85,1,85,97,89,9,8,7,High
47,44,93,1,81,81,71,6,10,9,High
45,35,77,1,69,67,84,6,11,9,Medium
35,23,65,1,57,86,89,8,10,6,Medium
35,19,54,1,60,45,47,4,14,6,Low
20,9,45,1,61,46,41,1,13,7,Low
28,13,46,1,54,69,64,4,14,6,Low
39,28,71,1,56,75,54,5,14,9,Medium
25,15,60,1,81,57,60,7,8,5,Medium
39,16,41,0,41,64,47,3,12,7,Low
42,41,97,0,79,91,79,9,14,13,High
26,16,61,1,79,58,58,5,11,7,Medium
23,17,73,1,76,67,75,7,12,9,Medium
20,17,85,0,86,85,91,9,11,10,High
36,34,94,0,91,90,82,7,9,8,High
28,18,64,1,71,58,64,4,13,11,Medium
37,35,94,1,85,86,79,9,13,11,High
26,21,80,1,74,65,63,8,13,9,Medium
37,36,97,0,85,92,92,8,13,12,High
42,22,52,1,44,63,41,3,8,4,Low
44,21,47,1,40,71,47,3,11,5,Low
32,19,59,0,72,58,48,3,13,5,Low
33,32,96,1,91,89,71,6,14,13,High
33,17,51,1,53,72,51,2,11,6,Low
29,19,65,0,63,86,86,7,8,7,Medium
31,19,61,1,47,53,73,2,10,5,Low
44,37,84,1,99,77,90,9,12,11,High
20,18,90,1,95,82,95,9,11,10,High
48,44,91,0,95,99,77,6,10,9,High
21,12,57,1,69,83,56,8,9,6,Medium
26,25,96,0,92,98,95,9,14,12,High
49,36,73,1,61,79,63,5,14,9,Medium
34,33,97,0,90,94,96,6,12,11,High
38,27,71,1,84,58,86,7,12,9,Medium
34,32,94,0,93,90,90,8,14,13,High
23,21,91,1,97,85,86,9,11,10,High
40,34,85,1,96,75,94,8,10,9,High
24,17,70,1,69,88,67,6,13,8,Medium
29,13,44,1,40,50,49,2,14,7,Low
39,24,61,1,85,59,74,5,14,10,Medium
42,36,85,0,91,94,89,9,10,9,High
23,19,82,1,80,78,88,6,10,9,High
39,34,87,1,91,86,73,9,14,12,High
23,19,82,1,69,70,67,8,14,12,Medium
34,17,50,1,40,49,41,1,14,8,Low
48,28,58,1,51,51,70,3,12,6,Low
41,37,90,1,78,88,88,6,11,10,High
26,24,92,1,80,83,78,9,12,11,High
38,21,55,0,46,67,45,5,13,7,Medium
24,21,87,1,79,80,95,7,14,12,High
34,29,85,1,94,83,83,9,13,12,High
37,23,62,1,81,87,72,4,9,7,Medium
44,39,88,0,92,86,84,8,12,11,High
32,24,75,1,77,72,66,4,8,6,Medium
32,28,87,1,86,81,93,8,9,8,High
46,35,76,1,87,62,87,7,9,6,Medium
27,15,55,1,48,52,56,2,11,6,Low
31,15,48,0,46,66,41,1,9,5,Low
32,31,96,0,78,93,84,9,12,11,High
47,37,78,0,59,84,78,7,13,10,Medium
34,23,67,1,66,88,77,6,10,6,Medium
40,37,92,1,75,99,81,7,12,10,High
32,27,84,1,88,98,88,7,13,11,High
40,18,45,0,44,50,40,3,9,4,Low
47,41,87,1,80,93,76,7,9,8,High
47,28,59,0,44,47,62,4,12,7,Low
40,31,77,0,56,62,63,4,14,12,Medium
33,26,78,1,60,84,79,6,12,9,Medium
36,32,88,1,96,86,79,6,11,10,High
33,20,60,0,66,72,69,4,9,6,Medium
20,15,75,0,73,56,51,7,8,6,Medium
46,43,93,1,77,95,89,7,12,11,High
47,46,97,1,85,82,83,6,11,10,High
34,28,82,0,71,85,53,5,13,11,Medium
37,27,72,1,76,57,62,7,11,8,Medium
35,30,85,1,80,88,96,9,12,11,High
44,27,61,0,80,69,89,5,13,10,Medium
28,20,71,0,80,65,60,8,14,11,Medium
20,17,85,0,83,80,90,6,12,11,High
38,34,89,1,83,80,78,9,8,7,High
28,24,85,0,79,89,80,7,8,7,High
24,10,41,1,68,54,53,4,11,5,Low
46,36,78,1,60,66,57,4,13,10,Medium
21,20,95,1,79,91,95,6,9,8,High
30,25,83,1,91,77,98,9,9,8,High
48,44,91,1,90,99,90,9,12,11,High
27,11,40,1,74,55,65,2,12,5,Low
28,17,60,1,66,81,58,4,13,9,Medium
23,12,52,0,72,55,52,2,12,4,Low
32,19,59,1,74,55,58,8,13,9,Medium
35,18,51,1,45,51,40,3,9,4,Low
37,25,67,1,55,85,62,8,13,8,Medium
32,26,81,1,86,59,50,8,10,8,Medium
23,10,43,1,61,53,42,4,11,6,Low
23,12,52,1,41,52,72,5,13,5,Low
26,17,65,1,57,84,84,7,14,10,Medium
20,16,80,1,68,64,77,4,12,10,Medium
46,27,58,1,69,77,71,8,10,7,Medium
49,47,95,1,91,95,89,7,9,8,High
48,29,60,1,74,67,85,8,8,5,Medium
45,43,95,0,86,81,79,8,14,12,High
44,32,72,1,87,76,75,4,8,6,Medium
32,26,81,1,60,68,61,6,11,9,Medium
35,23,65,1,68,89,80,5,10,7,Medium
25,14,56,0,72,48,74,3,10,6,Low
41,33,80,1,68,70,78,4,10,6,Medium
48,43,89,1,90,92,70,7,12,10,High
34,21,61,1,72,88,51,6,11,8,Medium
23,11,47,1,59,56,65,6,8,4,Low
45,32,71,1,64,64,79,5,12,8,Medium
43,27,62,0,60,65,41,4,12,6,Low
34,24,70,1,65,72,72,8,10,7,Medium
39,26,66,0,83,68,86,8,13,9,Medium
20,10,50,1,66,53,46,1,12,4,Low
22,16,72,1,74,74,67,6,8,6,Medium
45,34,75,1,86,76,84,5,10,7,Medium
36,35,97,0,94,99,84,8,8,7,High
21,13,61,0,71,69,55,8,12,10,Medium
48,30,62,1,60,74,66,5,9,6,Medium
41,27,65,1,65,67,67,5,10,7,Medium
40,20,50,1,43,48,55,6,14,7,Low
45,22,48,0,54,58,66,6,10,5,Low
37,20,54,0,41,74,70,3,13,6,Low
38,35,92,0,97,92,80,9,9,8,High
34,30,88,1,78,84,90,7,10,9,High
30,17,56,1,44,72,64,4,8,4,Low
44,43,97,1,75,98,90,7,12,11,High
23,20,86,1,87,75,86,6,10,9,High
37,36,97,1,77,82,87,7,10,9,High
26,19,73,1,89,68,69,6,10,8,Medium
32,28,87,1,83,82,96,7,14,13,High
38,30,78,0,71,85,66,4,8,7,Medium
43,41,95,1,79,90,97,9,8,7,High
41,29,70,1,86,55,78,6,12,10,Medium
28,18,64,1,74,59,73,6,8,6,Medium
33,29,87,0,93,85,97,6,10,9,High
45,40,88,1,98,75,90,6,14,13,High
21,18,85,1,80,89,95,7,8,7,High
34,20,58,1,62,80,65,4,10,7,Medium
42,37,88,0,80,96,91,9,9,8,High
21,18,85,0,99,75,80,7,8,7,High
37,25,67,1,66,84,50,6,13,8,Medium
29,26,89,0,78,93,75,9,13,11,High
23,20,86,1,95,93,71,7,10,9,High
27,15,55,0,74,47,54,1,11,7,Low
42,20,47,1,73,65,46,1,8,3,Low
29,19,65,1,77,74,52,8,12,8,Medium
27,19,70,1,60,89,81,7,10,7,Medium
49,29,59,1,49,68,70,1,12,6,Low
43,27,62,1,65,78,54,5,11,9,Medium
44,20,45,0,58,47,74,6,14,7,Low
30,18,60,1,58,65,50,2,11,5,Low
49,48,97,0,88,90,78,9,11,10,High
